H, DEN
936250.0,4.744540033142349e-15
936500.0,4.7386172391955175e-15
936750.0,4.73270741137757e-15
937000.0,4.726810506683072e-15
937250.0,4.72092648210659e-15
937500.0,4.715055294642688e-15
937750.0,4.709196901285933e-15
938000.0,4.703351259030889e-15
938250.0,4.697518324872123e-15
938500.0,4.691698055804198e-15
938750.0,4.685890408821681e-15
939000.0,4.680095340919139e-15
939250.0,4.674312809091133e-15
939500.0,4.668542770332231e-15
939750.0,4.662785181636999e-15
940000.0,4.6570400000000004e-15
940250.0,4.651307182963161e-15
940500.0,4.6455866902578475e-15
940750.0,4.639878482162783e-15
941000.0,4.634182518956698e-15
941250.0,4.628498760918311e-15
941500.0,4.622827168326352e-15
941750.0,4.617167701459545e-15
942000.0,4.611520320596617e-15
942250.0,4.6058849860162916e-15
942500.0,4.600261657997295e-15
942750.0,4.5946502968183526e-15
943000.0,4.589050862758189e-15
943250.0,4.58346331609553e-15
943500.0,4.577887617109103e-15
943750.0,4.572323726077631e-15
944000.0,4.56677160327984e-15
944250.0,4.561231208994456e-15
944500.0,4.555702503500205e-15
944750.0,4.550185447075811e-15
945000.0,4.54468e-15
945250.0,4.539186124070133e-15
945500.0,4.533703787158106e-15
945750.0,4.5282329586544534e-15
946000.0,4.5227736079497096e-15
946250.0,4.5173257044344044e-15
946500.0,4.511889217499074e-15
946750.0,4.506464116534247e-15
947000.0,4.50105037093046e-15
947250.0,4.4956479500782455e-15
947500.0,4.4902568233681334e-15
947750.0,4.484876960190659e-15
948000.0,4.479508329936355e-15
948250.0,4.474150901995755e-15
948500.0,4.468804645759391e-15
948750.0,4.463469530617795e-15
949000.0,4.458145525961501e-15
949250.0,4.452832601181042e-15
949500.0,4.447530725666949e-15
949750.0,4.442239868809758e-15
950000.0,4.43696e-15
950250.0,4.431691087006309e-15
950500.0,4.426433091109728e-15
950750.0,4.421185971969398e-15
951000.0,4.415949689244465e-15
951250.0,4.41072420259407e-15
951500.0,4.405509471677356e-15
951750.0,4.400305456153465e-15
952000.0,4.395112115681543e-15
952250.0,4.389929409920731e-15
952500.0,4.3847572985301734e-15
952750.0,4.379595741169011e-15
953000.0,4.374444697496388e-15
953250.0,4.369304127171449e-15
953500.0,4.364173989853335e-15
953750.0,4.3590542452011884e-15
954000.0,4.353944852874155e-15
954250.0,4.348845772531376e-15
954500.0,4.343756963831995e-15
954750.0,4.338678386435156e-15
955000.0,4.333609999999999e-15
955250.0,4.328551766654629e-15
955500.0,4.32350365840298e-15
955750.0,4.318465649717948e-15
956000.0,4.313437715072428e-15
956250.0,4.308419828939315e-15
956500.0,4.303411965791504e-15
956750.0,4.298414100101889e-15
957000.0,4.293426206343365e-15
957250.0,4.2884482589888294e-15
957500.0,4.2834802325111745e-15
957750.0,4.2785221013832956e-15
958000.0,4.273573840078089e-15
958250.0,4.268635423068447e-15
958500.0,4.263706824827269e-15
958750.0,4.258788019827445e-15
959000.0,4.2538789825418745e-15
959250.0,4.2489796874434485e-15
959500.0,4.244090109005065e-15
959750.0,4.239210221699617e-15
960000.0,4.23434e-15
960250.0,4.2294794176251725e-15
960500.0,4.224628445278349e-15
960750.0,4.219787052908805e-15
961000.0,4.21495521046582e-15
961250.0,4.210132887898668e-15
961500.0,4.205320055156629e-15
961750.0,4.2005166821889775e-15
962000.0,4.195722738944993e-15
962250.0,4.190938195373951e-15
962500.0,4.186163021425131e-15
962750.0,4.1813971870478066e-15
963000.0,4.176640662191257e-15
963250.0,4.171893416804759e-15
963500.0,4.16715542083759e-15
963750.0,4.162426644239027e-15
964000.0,4.157707056958347e-15
964250.0,4.152996628944826e-15
964500.0,4.148295330147744e-15
964750.0,4.1436031305163765e-15
965000.0,4.1389200000000006e-15
965250.0,4.1342459090946784e-15
965500.0,4.1295808304836224e-15
965750.0,4.1249247373968276e-15
966000.0,4.120277603064292e-15
966250.0,4.115639400716011e-15
966500.0,4.111010103581981e-15
966750.0,4.106389684892199e-15
967000.0,4.1017781178766615e-15
967250.0,4.0971753757653656e-15
967500.0,4.0925814317883055e-15
967750.0,4.08799625917548e-15
968000.0,4.083419831156884e-15
968250.0,4.078852120962516e-15
968500.0,4.074293101822372e-15
968750.0,4.069742746966446e-15
969000.0,4.0652010296247386e-15
969250.0,4.060667923027242e-15
969500.0,4.0561434004039566e-15
969750.0,4.051627434984877e-15
970000.0,4.047120000000001e-15
970250.0,4.042621068496112e-15
970500.0,4.03813061278716e-15
970750.0,4.033648605003881e-15
971000.0,4.0291750172770106e-15
971250.0,4.024709821737286e-15
971500.0,4.0202529905154465e-15
971750.0,4.015804495742225e-15
972000.0,4.01136430954836e-15
972250.0,4.006932404064591e-15
972500.0,4.00250875142165e-15
972750.0,3.998093323750277e-15
973000.0,3.993686093181207e-15
973250.0,3.9892870318451775e-15
973500.0,3.984896111872925e-15
973750.0,3.9805133053951884e-15
974000.0,3.9761385845427015e-15
974250.0,3.971771921446201e-15
974500.0,3.967413288236428e-15
974750.0,3.963062657044115e-15
975000.0,3.95872e-15
975250.0,3.954385293170873e-15
975500.0,3.950058528367737e-15
975750.0,3.945739701337649e-15
976000.0,3.941428807827665e-15
976250.0,3.9371258435848404e-15
976500.0,3.932830804356233e-15
976750.0,3.9285436858888986e-15
977000.0,3.9242644839298924e-15
977250.0,3.919993194226273e-15
977500.0,3.915729812525095e-15
977750.0,3.9114743345734144e-15
978000.0,3.907226756118288e-15
978250.0,3.902987072906773e-15
978500.0,3.898755280685926e-15
978750.0,3.894531375202801e-15
979000.0,3.890315352204456e-15
979250.0,3.886107207437947e-15
979500.0,3.88190693665033e-15
979750.0,3.877714535588663e-15
980000.0,3.8735300000000004e-15
980250.0,3.8693533100703954e-15
980500.0,3.86518438374189e-15
980750.0,3.861023123395522e-15
981000.0,3.8568694314123284e-15
981250.0,3.8527232101733485e-15
981500.0,3.84858436205962e-15
981750.0,3.844452789452179e-15
982000.0,3.840328394732066e-15
982250.0,3.836211080280318e-15
982500.0,3.832100748477972e-15
982750.0,3.827997301706065e-15
983000.0,3.823900642345639e-15
983250.0,3.819810672777728e-15
983500.0,3.815727295383372e-15
983750.0,3.811650412543608e-15
984000.0,3.807579926639475e-15
984250.0,3.803515740052009e-15
984500.0,3.79945775516225e-15
984750.0,3.7954058743512335e-15
985000.0,3.791360000000001e-15
985250.0,3.787320096547546e-15
985500.0,3.783286376664702e-15
985750.0,3.7792591150802634e-15
986000.0,3.77523858652302e-15
986250.0,3.771225065721764e-15
986500.0,3.767218827405289e-15
986750.0,3.7632201463023845e-15
987000.0,3.759229297141843e-15
987250.0,3.755246554652458e-15
987500.0,3.751272193563021e-15
987750.0,3.7473064886023235e-15
988000.0,3.743349714499157e-15
988250.0,3.7394021459823144e-15
988500.0,3.735464057780587e-15
988750.0,3.731535724622767e-15
989000.0,3.727617421237647e-15
989250.0,3.723709422354018e-15
989500.0,3.719812002700673e-15
989750.0,3.715925437006403e-15
990000.0,3.712050000000001e-15
990250.0,3.708185733739424e-15
990500.0,3.704331749599301e-15
990750.0,3.7004869262834255e-15
991000.0,3.696650142495593e-15
991250.0,3.692820276939595e-15
991500.0,3.688996208319228e-15
991750.0,3.685176815338286e-15
992000.0,3.681360976700561e-15
992250.0,3.6775475711098504e-15
992500.0,3.673735477269946e-15
992750.0,3.669923573884642e-15
993000.0,3.6661107396577336e-15
993250.0,3.662295853293015e-15
993500.0,3.6584777934942805e-15
993750.0,3.654655438965322e-15
994000.0,3.650827668409938e-15
994250.0,3.646993360531918e-15
994500.0,3.64315139403506e-15
994750.0,3.639300647623155e-15
995000.0,3.63544e-15
995250.0,3.631569202244759e-15
995500.0,3.6276914949380935e-15
995750.0,3.623810991036033e-15
996000.0,3.619931803494609e-15
996250.0,3.616058045269854e-15
996500.0,3.612193829317798e-15
996750.0,3.608343268594472e-15
997000.0,3.60451047605591e-15
997250.0,3.6006995646581404e-15
997500.0,3.5969146473571955e-15
997750.0,3.593159837109107e-15
998000.0,3.589439246869905e-15
998250.0,3.585756989595623e-15
998500.0,3.58211717824229e-15
998750.0,3.578523925765938e-15
999000.0,3.5749813451226e-15
999250.0,3.571493549268306e-15
999500.0,3.5680646511590865e-15
999750.0,3.564698763750974e-15
1000000.0,3.5614e-15
1000250.0,3.558171034781537e-15
1000500.0,3.5550087906483226e-15
1000750.0,3.551908752072439e-15
1001000.0,3.548866403525967e-15
1001250.0,3.5458772294809856e-15
1001500.0,3.5429367144095764e-15
1001750.0,3.54004034278382e-15
1002000.0,3.5371835990757964e-15
1002250.0,3.5343619677575865e-15
1002500.0,3.531570933301271e-15
1002750.0,3.5288059801789292e-15
1003000.0,3.526062592862643e-15
1003250.0,3.5233362558244926e-15
1003500.0,3.520622453536558e-15
1003750.0,3.5179166704709196e-15
1004000.0,3.5152143910996597e-15
1004250.0,3.5125110998948564e-15
1004500.0,3.509802281328592e-15
1004750.0,3.507083419872946e-15
1005000.0,3.50435e-15
1005250.0,3.5015984961290937e-15
1005500.0,3.4988293424686142e-15
1005750.0,3.496043963174208e-15
1006000.0,3.493243782401522e-15
1006250.0,3.4904302243062005e-15
1006500.0,3.487604713043893e-15
1006750.0,3.4847686727702443e-15
1007000.0,3.4819235276409017e-15
1007250.0,3.4790707018115116e-15
1007500.0,3.4762116194377203e-15
1007750.0,3.4733477046751746e-15
1008000.0,3.4704803816795206e-15
1008250.0,3.4676110746064063e-15
1008500.0,3.464741207611477e-15
1008750.0,3.4618722048503787e-15
1009000.0,3.45900549047876e-15
1009250.0,3.4561424886522656e-15
1009500.0,3.4532846235265434e-15
1009750.0,3.4504333192572395e-15
1010000.0,3.4475900000000005e-15
1010250.0,3.4447557869520864e-15
1010500.0,3.4419305894772173e-15
1010750.0,3.4391140139807263e-15
1011000.0,3.436305666867946e-15
1011250.0,3.4335051545442093e-15
1011500.0,3.4307120834148504e-15
1011750.0,3.427926059885201e-15
1012000.0,3.4251466903605957e-15
1012250.0,3.4223735812463673e-15
1012500.0,3.4196063389478487e-15
1012750.0,3.416844569870373e-15
1013000.0,3.414087880419273e-15
1013250.0,3.4113358769998834e-15
1013500.0,3.4085881660175355e-15
1013750.0,3.4058443538775635e-15
1014000.0,3.403104046985301e-15
1014250.0,3.400366851746079e-15
1014500.0,3.397632374565234e-15
1014750.0,3.394900221848096e-15
1015000.0,3.3921700000000005e-15
1015250.0,3.3894413960625604e-15
1015500.0,3.386714419622516e-15
1015750.0,3.3839891609028873e-15
1016000.0,3.381265710126696e-15
1016250.0,3.3785441575169624e-15
1016500.0,3.3758245932967078e-15
1016750.0,3.3731071076889517e-15
1017000.0,3.3703917909167155e-15
1017250.0,3.3676787332030204e-15
1017500.0,3.3649680247708867e-15
1017750.0,3.3622597558433357e-15
1018000.0,3.359554016643387e-15
1018250.0,3.356850897394063e-15
1018500.0,3.354150488318383e-15
1018750.0,3.351452879639368e-15
1019000.0,3.3487581615800394e-15
1019250.0,3.3460664243634175e-15
1019500.0,3.3433777582125228e-15
1019750.0,3.3406922533503765e-15
1020000.0,3.3380100000000008e-15
1020250.0,3.3353310675476735e-15
1020500.0,3.3326554420327206e-15
1020750.0,3.3299830886577247e-15
1021000.0,3.3273139726252704e-15
1021250.0,3.3246480591379415e-15
1021500.0,3.3219853133983215e-15
1021750.0,3.3193257006089933e-15
1022000.0,3.316669185972542e-15
1022250.0,3.3140157346915516e-15
1022500.0,3.311365311968605e-15
1022750.0,3.308717883006286e-15
1023000.0,3.3060734130071783e-15
1023250.0,3.3034318671738665e-15
1023500.0,3.300793210708935e-15
1023750.0,3.298157408814965e-15
1024000.0,3.2955244266945434e-15
1024250.0,3.2928942295502512e-15
1024500.0,3.2902667825846747e-15
1024750.0,3.287642051000396e-15
1025000.0,3.28502e-15
1025250.0,3.2824005999967457e-15
1025500.0,3.279783842246602e-15
1025750.0,3.277169723216212e-15
1026000.0,3.274558239372221e-15
1026250.0,3.2719493871812706e-15
1026500.0,3.269343163110007e-15
1026750.0,3.2667395636250734e-15
1027000.0,3.264138585193114e-15
1027250.0,3.2615402242807727e-15
1027500.0,3.2589444773546934e-15
1027750.0,3.2563513408815204e-15
1028000.0,3.253760811327897e-15
1028250.0,3.2511728851604683e-15
1028500.0,3.248587558845878e-15
1028750.0,3.2460048288507687e-15
1029000.0,3.243424691641787e-15
1029250.0,3.2408471436855746e-15
1029500.0,3.238272181448777e-15
1029750.0,3.2356998013980376e-15
1030000.0,3.23313e-15
1030250.0,3.230562772465342e-15
1030500.0,3.2279981089808694e-15
1030750.0,3.225435998477424e-15
1031000.0,3.2228764298858458e-15
1031250.0,3.2203193921369733e-15
1031500.0,3.2177648741616487e-15
1031750.0,3.2152128648907103e-15
1032000.0,3.2126633532549997e-15
1032250.0,3.2101163281853565e-15
1032500.0,3.2075717786126203e-15
1032750.0,3.205029693467632e-15
1033000.0,3.202490061681231e-15
1033250.0,3.199952872184258e-15
1033500.0,3.1974181139075536e-15
1033750.0,3.194885775781957e-15
1034000.0,3.1923558467383087e-15
1034250.0,3.189828315707448e-15
1034500.0,3.1873031716202167e-15
1034750.0,3.184780403407454e-15
1035000.0,3.18226e-15
1035250.0,3.1797419526418872e-15
1035500.0,3.177226261829919e-15
1035750.0,3.1747129303740906e-15
1036000.0,3.1722019610843976e-15
1036250.0,3.1696933567708348e-15
1036500.0,3.1671871202433985e-15
1036750.0,3.1646832543120835e-15
1037000.0,3.162181761786886e-15
1037250.0,3.1596826454778012e-15
1037500.0,3.1571859081948246e-15
1037750.0,3.1546915527479517e-15
1038000.0,3.1521995819471772e-15
1038250.0,3.149709998602497e-15
1038500.0,3.147222805523907e-15
1038750.0,3.1447380055214022e-15
1039000.0,3.1422556014049785e-15
1039250.0,3.1397755959846305e-15
1039500.0,3.137297992070355e-15
1039750.0,3.1348227924721455e-15
1040000.0,3.13235e-15
1040250.0,3.1298796069671086e-15
1040500.0,3.127411563699454e-15
1040750.0,3.124945810026213e-15
1041000.0,3.1224822857765647e-15
1041250.0,3.120020930779686e-15
1041500.0,3.1175616848647567e-15
1041750.0,3.115104487860953e-15
1042000.0,3.1126492795974533e-15
1042250.0,3.110195999903436e-15
1042500.0,3.1077445886080796e-15
1042750.0,3.105294985540561e-15
1043000.0,3.1028471305300594e-15
1043250.0,3.100400963405752e-15
1043500.0,3.0979564239968172e-15
1043750.0,3.095513452132432e-15
1044000.0,3.093071987641777e-15
1044250.0,3.0906319703540273e-15
1044500.0,3.0881933400983634e-15
1044750.0,3.085756036703961e-15
1045000.0,3.0833200000000006e-15
1045250.0,3.0808852144896763e-15
1045500.0,3.0784518433722646e-15
1045750.0,3.076020094521055e-15
1046000.0,3.0735901758093428e-15
1046250.0,3.0711622951104184e-15
1046500.0,3.068736660297575e-15
1046750.0,3.0663134792441045e-15
1047000.0,3.0638929598232995e-15
1047250.0,3.0614753099084533e-15
1047500.0,3.059060737372857e-15
1047750.0,3.056649450089804e-15
1048000.0,3.0542416559325853e-15
1048250.0,3.051837562774495e-15
1048500.0,3.0494373784888247e-15
1048750.0,3.047041310948867e-15
1049000.0,3.0446495680279144e-15
1049250.0,3.0422623575992583e-15
1049500.0,3.0398798875361926e-15
1049750.0,3.0375023657120086e-15
1050000.0,3.03513e-15
1050250.0,3.032762918824184e-15
1050500.0,3.0304009328114884e-15
1050750.0,3.0280437731395634e-15
1051000.0,3.0256911709860638e-15
1051250.0,3.0233428575286386e-15
1051500.0,3.0209985639449434e-15
1051750.0,3.0186580214126282e-15
1052000.0,3.0163209611093466e-15
1052250.0,3.0139871142127504e-15
1052500.0,3.0116562119004925e-15
1052750.0,3.0093279853502246e-15
1053000.0,3.0070021657395983e-15
1053250.0,3.004678484246268e-15
1053500.0,3.002356672047884e-15
1053750.0,3.000036460322099e-15
1054000.0,2.997717580246567e-15
1054250.0,2.995399762998938e-15
1054500.0,2.993082739756866e-15
1054750.0,2.9907662416980024e-15
1055000.0,2.9884500000000003e-15
1055250.0,2.986133812713585e-15
1055500.0,2.983817745381782e-15
1055750.0,2.9815019304206878e-15
1056000.0,2.9791865002464035e-15
1056250.0,2.976871587275025e-15
1056500.0,2.9745573239226515e-15
1056750.0,2.972243842605381e-15
1057000.0,2.9699312757393117e-15
1057250.0,2.9676197557405435e-15
1057500.0,2.9653094150251723e-15
1057750.0,2.9630003860092984e-15
1058000.0,2.9606928011090196e-15
1058250.0,2.958386792740433e-15
1058500.0,2.9560824933196388e-15
1058750.0,2.9537800352627345e-15
1059000.0,2.951479550985818e-15
1059250.0,2.9491811729049875e-15
1059500.0,2.9468850334363425e-15
1059750.0,2.9445912649959805e-15
1060000.0,2.9423000000000005e-15
1060250.0,2.940011341571475e-15
1060500.0,2.9377252756613847e-15
1060750.0,2.9354417589276823e-15
1061000.0,2.933160748028324e-15
1061250.0,2.9308821996212616e-15
1061500.0,2.928606070364452e-15
1061750.0,2.9263323169158477e-15
1062000.0,2.924060895933404e-15
1062250.0,2.9217917640750757e-15
1062500.0,2.919524877998817e-15
1062750.0,2.917260194362581e-15
1063000.0,2.9149976698243233e-15
1063250.0,2.9127372610419983e-15
1063500.0,2.9104789246735604e-15
1063750.0,2.908222617376963e-15
1064000.0,2.9059682958101618e-15
1064250.0,2.90371591663111e-15
1064500.0,2.901465436497763e-15
1064750.0,2.8992168120680746e-15
1065000.0,2.89697e-15
1065250.0,2.8947249672505134e-15
1065500.0,2.8924817219726793e-15
1065750.0,2.89024028261858e-15
1066000.0,2.8880006676403023e-15
1066250.0,2.8857628954899272e-15
1066500.0,2.883526984619541e-15
1066750.0,2.8812929534812264e-15
1067000.0,2.879060820527069e-15
1067250.0,2.876830604209152e-15
1067500.0,2.8746023229795598e-15
1067750.0,2.872375995290376e-15
1068000.0,2.870151639593685e-15
1068250.0,2.8679292743415715e-15
1068500.0,2.8657089179861185e-15
1068750.0,2.863490588979411e-15
1069000.0,2.8612743057735338e-15
1069250.0,2.8590600868205694e-15
1069500.0,2.8568479505726032e-15
1069750.0,2.8546379154817185e-15
1070000.0,2.85243e-15
1070250.0,2.850224217301468e-15
1070500.0,2.8480205594478963e-15
1070750.0,2.8458190132229925e-15
1071000.0,2.8436195654104667e-15
1071250.0,2.841422202794026e-15
1071500.0,2.8392269121573827e-15
1071750.0,2.8370336802842424e-15
1072000.0,2.834842493958317e-15
1072250.0,2.8326533399633142e-15
1072500.0,2.8304662050829435e-15
1072750.0,2.8282810761009135e-15
1073000.0,2.8260979398009344e-15
1073250.0,2.823916782966714e-15
1073500.0,2.8217375923819624e-15
1073750.0,2.8195603548303877e-15
1074000.0,2.817385057095701e-15
1074250.0,2.815211685961609e-15
1074500.0,2.8130402282118223e-15
1074750.0,2.8108706706300495e-15
1075000.0,2.8087029999999995e-15
1075250.0,2.8065372061686104e-15
1075500.0,2.804373291235733e-15
1075750.0,2.8022112603644462e-15
1076000.0,2.8000511187178305e-15
1076250.0,2.797892871458964e-15
1076500.0,2.795736523750928e-15
1076750.0,2.7935820807568e-15
1077000.0,2.7914295476396605e-15
1077250.0,2.7892789295625897e-15
1077500.0,2.787130231688665e-15
1077750.0,2.7849834591809674e-15
1078000.0,2.782838617202576e-15
1078250.0,2.78069571091657e-15
1078500.0,2.7785547454860295e-15
1078750.0,2.7764157260740328e-15
1079000.0,2.774278657843661e-15
1079250.0,2.7721435459579918e-15
1079500.0,2.7700103955801056e-15
1079750.0,2.7678792118730817e-15
1080000.0,2.76575e-15
1080250.0,2.7636227641490877e-15
1080500.0,2.76149750460917e-15
1080750.0,2.75937422069422e-15
1081000.0,2.7572529117182095e-15
1081250.0,2.7551335769951133e-15
1081500.0,2.753016215838904e-15
1081750.0,2.7509008275635542e-15
1082000.0,2.748787411483037e-15
1082250.0,2.746675966911326e-15
1082500.0,2.744566493162394e-15
1082750.0,2.742458989550214e-15
1083000.0,2.740353455388759e-15
1083250.0,2.738249889992003e-15
1083500.0,2.736148292673918e-15
1083750.0,2.734048662748477e-15
1084000.0,2.7319509995296543e-15
1084250.0,2.729855302331422e-15
1084500.0,2.727761570467753e-15
1084750.0,2.725669803252622e-15
1085000.0,2.72358e-15
1085250.0,2.721492159360037e-15
1085500.0,2.7194062773275854e-15
1085750.0,2.717322349233673e-15
1086000.0,2.7152403704093287e-15
1086250.0,2.7131603361855795e-15
1086500.0,2.711082241893455e-15
1086750.0,2.7090060828639817e-15
1087000.0,2.706931854428189e-15
1087250.0,2.704859551917105e-15
1087500.0,2.702789170661758e-15
1087750.0,2.700720705993175e-15
1088000.0,2.6986541532423858e-15
1088250.0,2.6965895077404176e-15
1088500.0,2.6945267648182987e-15
1088750.0,2.6924659198070565e-15
1089000.0,2.6904069680377215e-15
1089250.0,2.688349904841319e-15
1089500.0,2.6862947255488804e-15
1089750.0,2.684241425491431e-15
1090000.0,2.68219e-15
1090250.0,2.6801404459107633e-15
1090500.0,2.6780927660804874e-15
1090750.0,2.6760469648710862e-15
1091000.0,2.6740030466444755e-15
1091250.0,2.671961015762567e-15
1091500.0,2.6699208765872765e-15
1091750.0,2.6678826334805176e-15
1092000.0,2.6658462908042046e-15
1092250.0,2.6638118529202525e-15
1092500.0,2.661779324190574e-15
1092750.0,2.659748708977084e-15
1093000.0,2.6577200116416966e-15
1093250.0,2.6556932365463265e-15
1093500.0,2.6536683880528876e-15
1093750.0,2.6516454705232933e-15
1094000.0,2.6496244883194595e-15
1094250.0,2.6476054458032983e-15
1094500.0,2.6455883473367255e-15
1094750.0,2.6435731972816546e-15
1095000.0,2.6415600000000003e-15
1095250.0,2.639548758246909e-15
1095500.0,2.637539468350464e-15
1095750.0,2.635532125031979e-15
1096000.0,2.63352672301277e-15
1096250.0,2.6315232570141512e-15
1096500.0,2.6295217217574388e-15
1096750.0,2.6275221119639467e-15
1097000.0,2.6255244223549905e-15
1097250.0,2.623528647651886e-15
1097500.0,2.621534782575947e-15
1097750.0,2.6195428218484887e-15
1098000.0,2.6175527601908262e-15
1098250.0,2.6155645923242755e-15
1098500.0,2.6135783129701517e-15
1098750.0,2.6115939168497684e-15
1099000.0,2.6096113986844415e-15
1099250.0,2.607630753195486e-15
1099500.0,2.6056519751042177e-15
1099750.0,2.6036750591319503e-15
1100000.0,2.6017e-15
1100250.0,2.5997267936016e-15
1100500.0,2.5977554405176567e-15
1100750.0,2.595785942500996e-15
1101000.0,2.5938183013044445e-15
1101250.0,2.5918525186808262e-15
1101500.0,2.589888596382968e-15
1101750.0,2.587926536163694e-15
1102000.0,2.5859663397758313e-15
1102250.0,2.584008008972205e-15
1102500.0,2.5820515455056397e-15
1102750.0,2.5800969511289617e-15
1103000.0,2.5781442275949964e-15
1103250.0,2.5761933766565696e-15
1103500.0,2.574244400066507e-15
1103750.0,2.572297299577633e-15
1104000.0,2.5703520769427744e-15
1104250.0,2.568408733914756e-15
1104500.0,2.566467272246404e-15
1104750.0,2.5645276936905433e-15
1105000.0,2.5625900000000005e-15
1105250.0,2.5606541923466923e-15
1105500.0,2.55872026957891e-15
1105750.0,2.5567882299640352e-15
1106000.0,2.5548580717694523e-15
1106250.0,2.552929793262542e-15
1106500.0,2.551003392710689e-15
1106750.0,2.5490788683812746e-15
1107000.0,2.547156218541682e-15
1107250.0,2.545235441459295e-15
1107500.0,2.5433165354014946e-15
1107750.0,2.5413994986356642e-15
1108000.0,2.539484329429187e-15
1108250.0,2.537571026049445e-15
1108500.0,2.535659586763822e-15
1108750.0,2.5337500098396993e-15
1109000.0,2.531842293544461e-15
1109250.0,2.529936436145489e-15
1109500.0,2.5280324359101665e-15
1109750.0,2.5261302911058755e-15
1110000.0,2.5242300000000004e-15
1110250.0,2.522331560761632e-15
1110500.0,2.5204349711667045e-15
1110750.0,2.5185402288928618e-15
1111000.0,2.516647331617747e-15
1111250.0,2.514756277019004e-15
1111500.0,2.5128670627742758e-15
1111750.0,2.510979686561206e-15
1112000.0,2.5090941460574376e-15
1112250.0,2.5072104389406153e-15
1112500.0,2.5053285628883814e-15
1112750.0,2.5034485155783805e-15
1113000.0,2.501570294688255e-15
1113250.0,2.4996938978956483e-15
1113500.0,2.4978193228782053e-15
1113750.0,2.495946567313568e-15
1114000.0,2.4940756288793814e-15
1114250.0,2.4922065052532872e-15
1114500.0,2.49033919411293e-15
1114750.0,2.488473693135953e-15
1115000.0,2.48661e-15
1115250.0,2.48474811335678e-15
1115500.0,2.4828880357542717e-15
1115750.0,2.4810297707145163e-15
1116000.0,2.4791733217595588e-15
1116250.0,2.477318692411441e-15
1116500.0,2.4754658861922086e-15
1116750.0,2.4736149066239016e-15
1117000.0,2.471765757228566e-15
1117250.0,2.4699184415282437e-15
1117500.0,2.4680729630449788e-15
1117750.0,2.466229325300814e-15
1118000.0,2.464387531817793e-15
1118250.0,2.4625475861179593e-15
1118500.0,2.460709491723356e-15
1118750.0,2.4588732521560257e-15
1119000.0,2.4570388709380136e-15
1119250.0,2.455206351591361e-15
1119500.0,2.4533756976381126e-15
1119750.0,2.4515469126003107e-15
1120000.0,2.4497200000000003e-15
1120250.0,2.4478949620612453e-15
1120500.0,2.4460717958162083e-15
1120750.0,2.4442504969990703e-15
1121000.0,2.442431061344017e-15
1121250.0,2.440613484585229e-15
1121500.0,2.4387977624568916e-15
1121750.0,2.4369838906931868e-15
1122000.0,2.435171865028298e-15
1122250.0,2.433361681196409e-15
1122500.0,2.4315533349317032e-15
1122750.0,2.4297468219683624e-15
1123000.0,2.4279421380405714e-15
1123250.0,2.426139278882513e-15
1123500.0,2.42433824022837e-15
1123750.0,2.4225390178123253e-15
1124000.0,2.4207416073685636e-15
1124250.0,2.4189460046312662e-15
1124500.0,2.417152205334618e-15
1124750.0,2.4153602052128014e-15
1125000.0,2.4135700000000003e-15
1125250.0,2.4117815858982365e-15
1125500.0,2.409994960980895e-15
1125750.0,2.4082101237891996e-15
1126000.0,2.4064270728643737e-15
1126250.0,2.40464580674764e-15
1126500.0,2.4028663239802255e-15
1126750.0,2.40108862310335e-15
1127000.0,2.39931270265824e-15
1127250.0,2.3975385611861176e-15
1127500.0,2.3957661972282076e-15
1127750.0,2.3939956093257332e-15
1128000.0,2.392226796019919e-15
1128250.0,2.3904597558519878e-15
1128500.0,2.3886944873631635e-15
1128750.0,2.3869309890946702e-15
1129000.0,2.385169259587732e-15
1129250.0,2.3834092973835716e-15
1129500.0,2.381651101023414e-15
1129750.0,2.379894669048482e-15
1130000.0,2.37814e-15
1130250.0,2.376387093095807e-15
1130500.0,2.3746359502602103e-15
1130750.0,2.3728865740941293e-15
1131000.0,2.3711389671984878e-15
1131250.0,2.3693931321742062e-15
1131500.0,2.367649071622207e-15
1131750.0,2.365906788143412e-15
1132000.0,2.3641662843387415e-15
1132250.0,2.362427562809119e-15
1132500.0,2.3606906261554647e-15
1132750.0,2.358955476978702e-15
1133000.0,2.3572221178797514e-15
1133250.0,2.355490551459535e-15
1133500.0,2.3537607803189744e-15
1133750.0,2.3520328070589912e-15
1134000.0,2.3503066342805075e-15
1134250.0,2.3485822645844446e-15
1134500.0,2.3468597005717247e-15
1134750.0,2.345138944843269e-15
1135000.0,2.3434200000000005e-15
1135250.0,2.3417028679685333e-15
1135500.0,2.3399875479782635e-15
1135750.0,2.3382740385842807e-15
1136000.0,2.3365623383416738e-15
1136250.0,2.3348524458055323e-15
1136500.0,2.3331443595309456e-15
1136750.0,2.3314380780730024e-15
1137000.0,2.329733599986793e-15
1137250.0,2.3280309238274063e-15
1137500.0,2.326330048149931e-15
1137750.0,2.324630971509458e-15
1138000.0,2.3229336924610746e-15
1138250.0,2.321238209559872e-15
1138500.0,2.319544521360939e-15
1138750.0,2.317852626419364e-15
1139000.0,2.316162523290238e-15
1139250.0,2.3144742105286488e-15
1139500.0,2.312787686689687e-15
1139750.0,2.3111029503284405e-15
1140000.0,2.3094200000000004e-15
1140250.0,2.30773883378006e-15
1140500.0,2.3060594478267343e-15
